instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local
243,16.401219466856727,0.00729496544227,0.038040506472046126,0.019439529696409674
244,16.401219466856727,0.0074149663560092,0.03889359511348645,0.019505309506447632
245,16.97056274847714,0.0072703640908002,0.0393864737016147,0.02050550219929673
246,16.97056274847714,0.0071551539003849,0.04144001164965756,0.022115088138892593
247,16.97056274847714,0.0074480162002146,0.04252324922019437,0.0225324634549718
248,16.278820596099706,0.0071435361169278,0.04306775048148444,0.021674962894162323
249,16.97056274847714,0.0069185006432235,0.04380736677717998,0.021235051818381277
250,16.97056274847714,0.0068490384146571,0.04320021641560337,0.021029094926165476
251,16.97056274847714,0.0068391971290111,0.04238334929247692,0.021754689798761766
252,16.97056274847714,0.0069842557422816,0.039950754234167746,0.021124994535626263
253,16.97056274847714,0.0068507529795169,0.03700008113921488,0.02124949516026829
254,16.97056274847714,0.0067169456742703,0.03535516081696771,0.02068231582784002
255,16.278820596099706,0.0068822051398456,0.03460457731218469,0.020786573815634233
256,15.0,0.0069852340966463,0.03434547068062253,0.020929832366601422
257,14.866068747318506,0.006958223413676,0.03389510894494597,0.019497720885378912
258,14.866068747318506,0.0067958002910017,0.03382392651488441,0.019603845844147122
259,14.866068747318506,0.0067080091685056,0.03407962288078295,0.02006243397142742
260,14.422205101855956,0.0065818685106933,0.03438473848587978,0.02123229115415252
261,14.422205101855956,0.0065670073963701,0.03477397877547497,0.022581662098658743
262,14.866068747318506,0.0065173828043043,0.03507505437292992,0.023214109739848564
263,15.0,0.0063318097963929,0.03521661874492237,0.02373569300942576
264,15.0,0.0064320689998567,0.03536991282307973,0.022546535702714674
265,15.0,0.0064824866130948,0.03603783523781394,0.022570192918573897
266,15.0,0.0065082442015409,0.03702774646487079,0.023058352884493143
267,15.556349186104043,0.0065266960300505,0.03768256398968267,0.02295458206951289
268,15.556349186104043,0.0065324245952069,0.038274707084297886,0.022214937795649353
269,15.556349186104043,0.0064357877708971,0.038546503731459604,0.022274645770927585
270,15.556349186104043,0.006353483069688,0.038756140160951386,0.022666576457458766
271,15.556349186104043,0.0062841610051691,0.03849369229454134,0.02309913462724351
272,15.556349186104043,0.0063680130988359,0.03837401723909286,0.024396591301972397
273,15.556349186104043,0.0064421538263559,0.03811352613115128,0.024160685856467315
274,15.620499351813308,0.0064729242585599,0.038142028103333725,0.023015102866482704
275,15.811388300841896,0.0066868932917714,0.037978988262320885,0.023371156888906508
276,15.811388300841896,0.0069245006889104,0.037907053483812465,0.0216985235884817
277,15.811388300841896,0.0069954986684024,0.03819041754593521,0.020702566483638832
278,16.278820596099706,0.0072304564528167,0.038316583080937494,0.019103008822515453
279,16.401219466856727,0.0072518116794526,0.038544352093063665,0.018756767600763342
280,16.401219466856727,0.0074065951630473,0.03945474048264509,0.0184308927597739
281,16.278820596099706,0.0072063459083437,0.04093095849906217,0.017857979027724333
282,16.278820596099706,0.0070777917280793,0.04243937445787047,0.019516232931884207
283,15.811388300841896,0.0070188604295253,0.04320986763450005,0.021086706200292203
284,16.278820596099706,0.0068593514151871,0.04444855603942663,0.022156564488148553
285,16.278820596099706,0.0068873572163283,0.044043084010078254,0.022118094547463604
286,16.401219466856727,0.0069180931895971,0.042730615663160505,0.022295289421406943
287,16.278820596099706,0.0069207148626446,0.04033304971140394,0.023279383053680686
288,16.278820596099706,0.0070004467852413,0.03751135197893358,0.023296071447612553
289,16.64331697709324,0.0071139615029096,0.036415323199287926,0.022865992418294127
290,15.811388300841896,0.0066274013370275,0.03558631568121471,0.02169542851019085
291,14.866068747318506,0.006644551642239,0.03524478558730122,0.021761672484779736
292,14.866068747318506,0.006616223603487,0.03510542625884095,0.020861042251250805
293,14.866068747318506,0.0064410995692014,0.03521773575285546,0.021539310055379894
294,14.866068747318506,0.0063900244422256,0.035335166786258386,0.02260864544603577
295,14.422205101855956,0.0064976131543517,0.03562841985851281,0.021710552771424578
296,14.422205101855956,0.006453703623265,0.03605917835037322,0.021424010688978798
297,14.866068747318506,0.0064744842238724,0.036522330793929386,0.021130711605152067
298,14.866068747318506,0.0063495012000203,0.03745400958133266,0.02173499816754169
299,14.866068747318506,0.0063287173397839,0.03871557152921858,0.021984443001736527
300,15.556349186104043,0.0064131747931241,0.03977036971249506,0.023116814377229983
