instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local,distance_annotation
173,10.295630140987,0.005939055699855,0.0383805546898015,0.0630934745613567,1
174,9.848857801796104,0.0058692502789199,0.0382485684512156,0.0636420633828016,2
175,9.433981132056603,0.006013449281454,0.038007452227069,0.0638611031822244,3
176,9.433981132056603,0.005966602358967,0.0383849269622304,0.0637144860174321,4
177,9.433981132056603,0.0059310221113264,0.0383725911186579,0.0634553525499119,5
178,8.94427190999916,0.0059740487486124,0.037720313250285,0.0644438515023268,6
179,8.94427190999916,0.0061068846844136,0.0367978425583072,0.0606982175137617,7
180,8.94427190999916,0.0058484696783125,0.0358160816245825,0.0562777544394997,8
181,8.54400374531753,0.0055665886029601,0.0349217732093958,0.049927455687699,9
182,9.433981132056603,0.0056966049596667,0.0349154786307533,0.0533579750538199,10
183,8.94427190999916,0.0057599935680627,0.0344515345775053,0.0508548754357588,11
184,9.433981132056603,0.0059073120355606,0.0347452417601571,0.0585823300728592,10
185,10.0,0.0060771061107516,0.0337170871142964,0.0485955414133376,9
186,10.0,0.0064018396660685,0.0316063951759629,0.0449139669644355,8
187,10.295630140987,0.0071939025074243,0.0314468654422505,0.0462310835101872,7
188,9.899494936611664,0.0072947419248521,0.0315963723394952,0.0434606783329333,6
189,9.848857801796104,0.006980150938034,0.0321377853374848,0.0457807918867645,5
190,9.848857801796104,0.0065440721809864,0.0336094689426551,0.048632983535804,4
191,9.433981132056603,0.0064884293824434,0.034068657085316,0.0482291569071272,3
192,9.848857801796104,0.0058449185453355,0.034601725574696,0.0512041758539093,2
193,9.848857801796104,0.0058699613437056,0.0347853715539429,0.0457784656479458,1
194,9.433981132056603,0.0059893615543842,0.035762038804282,0.0480503250820523,0
195,8.94427190999916,0.0062197144143283,0.0357347154287536,0.0546408814211606,1
196,9.219544457292889,0.0066284365020692,0.0356562900607583,0.0532513595560922,2
197,8.48528137423857,0.006754302419722,0.0355792838665873,0.0497774030189198,3
198,8.48528137423857,0.0068843392655253,0.0365189069671803,0.0514671875518492,4
199,8.94427190999916,0.0066832583397626,0.037114634676838,0.0494907984175013,3
200,9.219544457292889,0.0065947026014328,0.037501903846707,0.053833989662666,2
201,8.94427190999916,0.0065918834879994,0.0375186030341012,0.0529564933375991,1
202,9.219544457292889,0.006433657836169,0.0375386121916054,0.0521087667881167,0
203,9.219544457292889,0.0064150691032409,0.0360315374894002,0.0539202548035158,1
204,9.433981132056603,0.0064285965636372,0.034707614282834,0.0503186333054808,2
205,9.433981132056603,0.0064438031986355,0.0343595061952735,0.0498747649940033,3
206,8.94427190999916,0.0062983161769807,0.0345594004950802,0.0508841502052028,4
207,8.602325267042627,0.0062899561598896,0.033574592796039,0.0496970275055873,5
208,8.94427190999916,0.0058141071349382,0.0328731468079714,0.04741434904774,6
209,8.94427190999916,0.0057661854662001,0.0328960490090555,0.0488433195513159,7
210,8.602325267042627,0.0057207071222364,0.0329523488962716,0.0503545920251867,8
